Order ID,Customer Name,Category,Sub Category,City,Sales,Profit
OD385,Surya,"Eggs, Meat & Fish",Mutton,Virudhunagar,1311,314.64
OD386,Sabeela,Fruits & Veggies,Organic Fruits,Ooty,759,265.65
OD387,Esther,Bakery,Biscuits,Virudhunagar,2201,462.21
OD388,Harish,Snacks,Cookies,Pudukottai,1964,314.24
OD389,Malik,Snacks,Chocolates,Chennai,1898,702.26
OD390,Shree,Bakery,Biscuits,Coimbatore,2282,114.1
OD391,Jonas,Bakery,Breads & Buns,Karur,2294,596.44
OD392,Hafiz,Oil & Masala,Spices,Coimbatore,2213,995.85
OD393,Hussain,Food Grains,Atta & Flour,Dharmapuri,1797,269.55
OD394,Ridhesh,Oil & Masala,Edible Oil & Ghee,Pudukottai,1912,382.4
OD395,Suresh,Food Grains,Rice,Bodi,1865,354.35
OD396,Sheeba,Bakery,Cakes,Kanyakumari,1838,753.58
OD397,Ram,Beverages,Soft Drinks,Karur,1626,195.12
OD398,Rumaiza,Snacks,Noodles,Kanyakumari,647,71.17
OD399,Mathew,Bakery,Breads & Buns,Trichy,1042,177.14
OD400,Veronica,Beverages,Health Drinks,Virudhunagar,1519,318.99
OD401,Yadav,Beverages,Health Drinks,Perambalur,532,148.96
OD402,Adavan,"Eggs, Meat & Fish",Chicken,Ooty,1477,73.85
OD403,Willams,Bakery,Cakes,Tenkasi,707,98.98
OD404,Shree,Snacks,Cookies,Cumbum,1748,314.64
OD405,Alan,Oil & Masala,Masalas,Virudhunagar,2257,361.12
OD406,Kumar,Food Grains,Atta & Flour,Perambalur,762,198.12
OD407,Sharon,Food Grains,Rice,Tenkasi,904,63.28
OD408,Ravi,Fruits & Veggies,Fresh Fruits,Krishnagiri,958,182.02
OD409,Surya,Beverages,Soft Drinks,Trichy,2193,899.13
OD410,Krithika,"Eggs, Meat & Fish",Eggs,Krishnagiri,830,66.4
OD411,Krithika,Bakery,Cakes,Nagercoil,1531,505.23
OD412,Harish,Snacks,Cookies,Coimbatore,2355,753.6
OD413,Jonas,Oil & Masala,Edible Oil & Ghee,Perambalur,917,256.76
OD414,Ridhesh,Bakery,Breads & Buns,Dharmapuri,1433,458.56
OD415,Sudha,"Eggs, Meat & Fish",Fish,Namakkal,2246,965.78
OD416,Arvind,Food Grains,Dals & Pulses,Salem,2130,937.2
OD417,Ramesh,Snacks,Cookies,Dindigul,2461,393.76
OD418,Amrish,Beverages,Soft Drinks,Cumbum,1863,167.67
OD419,Jackson,Food Grains,Dals & Pulses,Karur,1382,290.22
OD420,Hussain,Beverages,Health Drinks,Tirunelveli,807,88.77
OD421,Shree,"Eggs, Meat & Fish",Fish,Virudhunagar,1272,305.28
OD422,Komal,Fruits & Veggies,Organic Fruits,Perambalur,1621,470.09
OD423,Malik,Bakery,Breads & Buns,Namakkal,1356,501.72
OD424,Sheeba,Food Grains,Organic Staples,Vellore,684,54.72
OD425,Veena,Bakery,Cakes,Karur,540,162
OD426,Arvind,Beverages,Soft Drinks,Viluppuram,1256,113.04
OD427,Sudha,Beverages,Health Drinks,Tenkasi,581,214.97
OD428,Amrish,Snacks,Noodles,Coimbatore,707,226.24
OD429,Willams,Fruits & Veggies,Organic Vegetables,Nagercoil,913,374.33
OD430,Sudeep,Food Grains,Rice,Ooty,507,96.33
OD431,Harish,Fruits & Veggies,Fresh Fruits,Krishnagiri,1367,355.42
OD432,Yusuf,Food Grains,Organic Staples,Coimbatore,833,233.24
OD433,Esther,Beverages,Soft Drinks,Madurai,1987,258.31
OD434,Roshan,Bakery,Breads & Buns,Madurai,1152,264.96
OD435,Rumaiza,Snacks,Noodles,Chennai,1362,517.56
OD436,Haseena,Snacks,Cookies,Kanyakumari,942,122.46
OD437,Ram,"Eggs, Meat & Fish",Eggs,Dharmapuri,2200,792
OD438,Aditi,Snacks,Noodles,Tenkasi,861,258.3
OD439,Sabeela,Oil & Masala,Masalas,Salem,1648,444.96
OD440,Malik,Fruits & Veggies,Organic Fruits,Perambalur,1805,216.6
OD441,Sudeep,Fruits & Veggies,Fresh Vegetables,Coimbatore,620,74.4
OD442,James,Snacks,Noodles,Ooty,1216,547.2
OD443,Sudha,"Eggs, Meat & Fish",Fish,Dindigul,686,34.3
OD444,Amrish,Food Grains,Dals & Pulses,Karur,1648,313.12
OD445,Sudeep,Food Grains,Dals & Pulses,Salem,506,217.58
OD446,Yadav,Snacks,Chocolates,Tirunelveli,1579,347.38
OD447,Malik,Snacks,Chocolates,Chennai,550,231
OD448,Shree,Beverages,Soft Drinks,Namakkal,2020,848.4
OD449,Ganesh,Bakery,Cakes,Pudukottai,695,104.25
OD450,Sudha,Food Grains,Dals & Pulses,Dharmapuri,2453,367.95
OD451,Amy,Oil & Masala,Masalas,Pudukottai,1820,637
OD452,Verma,"Eggs, Meat & Fish",Mutton,Virudhunagar,508,152.4
OD453,Veena,Oil & Masala,Edible Oil & Ghee,Virudhunagar,2459,860.65
OD454,Esther,Oil & Masala,Masalas,Ramanadhapuram,850,93.5
OD455,Ramesh,Bakery,Biscuits,Coimbatore,2417,821.78
OD456,Sharon,Snacks,Noodles,Ooty,795,206.7
OD457,Ridhesh,Food Grains,Dals & Pulses,Tirunelveli,2142,664.02
OD458,Akash,Food Grains,Dals & Pulses,Perambalur,1542,647.64
OD459,Muneer,"Eggs, Meat & Fish",Chicken,Dindigul,2411,699.19
OD460,Krithika,Food Grains,Atta & Flour,Viluppuram,1213,206.21
OD461,Veronica,Food Grains,Atta & Flour,Namakkal,507,101.4
OD462,Ramesh,"Eggs, Meat & Fish",Eggs,Perambalur,618,216.3
OD463,Krithika,Beverages,Health Drinks,Vellore,1199,167.86
OD464,Amrish,Food Grains,Organic Staples,Viluppuram,2200,484
OD465,Krithika,Fruits & Veggies,Fresh Vegetables,Pudukottai,1238,519.96
OD466,Veena,Beverages,Soft Drinks,Bodi,1962,412.02
OD467,Alan,Snacks,Chocolates,Pudukottai,580,139.2
OD468,Shah,Oil & Masala,Edible Oil & Ghee,Nagercoil,2412,168.84
OD469,Adavan,Bakery,Biscuits,Viluppuram,1224,208.08
OD470,Hussain,Fruits & Veggies,Organic Fruits,Salem,1356,216.96
OD471,Yadav,Beverages,Soft Drinks,Karur,502,80.32
OD472,Yadav,Bakery,Breads & Buns,Perambalur,2271,658.59
OD473,Amrish,"Eggs, Meat & Fish",Chicken,Chennai,1977,514.02
OD474,Yadav,Beverages,Soft Drinks,Perambalur,1388,208.2
OD475,Esther,"Eggs, Meat & Fish",Fish,Namakkal,2115,359.55
OD476,Haseena,Oil & Masala,Masalas,Krishnagiri,1976,790.4
OD477,Hussain,Bakery,Breads & Buns,Perambalur,1323,251.37
OD478,Rumaiza,Food Grains,Organic Staples,Perambalur,639,255.6
OD479,Rumaiza,Food Grains,Atta & Flour,Perambalur,1544,633.04
OD480,Jackson,Fruits & Veggies,Organic Fruits,Nagercoil,1223,146.76
OD481,Ravi,Snacks,Chocolates,Krishnagiri,1224,403.92
OD482,Shah,Bakery,Cakes,Karur,2157,949.08
OD483,James,Bakery,Cakes,Dharmapuri,673,195.17
OD484,Sudha,Food Grains,Atta & Flour,Virudhunagar,2092,188.28
OD485,Vince,Snacks,Cookies,Tenkasi,1892,491.92
OD486,Ramesh,Snacks,Cookies,Coimbatore,1943,777.2
OD487,Harish,Fruits & Veggies,Organic Fruits,Coimbatore,1968,649.44
OD488,Sabeela,"Eggs, Meat & Fish",Mutton,Namakkal,1596,478.8
OD489,Haseena,Snacks,Cookies,Ramanadhapuram,1637,572.95
OD490,Vidya,Snacks,Chocolates,Ramanadhapuram,2232,870.48
OD491,Amy,Bakery,Cakes,Tirunelveli,1917,843.48
OD492,Yadav,Beverages,Soft Drinks,Tenkasi,531,74.34
OD493,Anu,Fruits & Veggies,Fresh Fruits,Ooty,1283,526.03
OD494,Sheeba,Beverages,Soft Drinks,Cumbum,937,327.95
OD495,Veronica,Beverages,Health Drinks,Pudukottai,1373,247.14
OD496,Ridhesh,Beverages,Soft Drinks,Krishnagiri,1598,415.48
OD497,Komal,Food Grains,Atta & Flour,Karur,1398,545.22
OD498,Hussain,Beverages,Health Drinks,Cumbum,1070,53.5
OD499,Vidya,Fruits & Veggies,Organic Vegetables,Virudhunagar,1948,818.16
OD500,Komal,"Eggs, Meat & Fish",Mutton,Kanyakumari,702,161.46
OD501,Veena,Beverages,Soft Drinks,Nagercoil,1953,722.61
OD502,Arvind,"Eggs, Meat & Fish",Fish,Ramanadhapuram,548,115.08
OD503,Peer,Snacks,Cookies,Bodi,1952,624.64
OD504,Komal,Food Grains,Dals & Pulses,Pudukottai,1836,716.04
OD505,Esther,Bakery,Breads & Buns,Perambalur,2292,114.6
OD506,Hafiz,Beverages,Health Drinks,Madurai,2112,380.16
OD507,Aditi,Food Grains,Rice,Karur,2354,870.98
OD508,Amrish,Snacks,Chocolates,Perambalur,2061,865.62
OD509,Kumar,Snacks,Noodles,Karur,1791,519.39
OD510,Vince,Oil & Masala,Edible Oil & Ghee,Coimbatore,2009,904.05
OD511,Haseena,Fruits & Veggies,Organic Fruits,Tenkasi,1850,777
OD512,Shah,Bakery,Breads & Buns,Ramanadhapuram,898,80.82
OD513,Aditi,Bakery,Breads & Buns,Nagercoil,1070,310.3
OD514,Arutra,Oil & Masala,Masalas,Ramanadhapuram,606,121.2
OD515,Verma,Beverages,Health Drinks,Ooty,2352,564.48
OD516,Arvind,"Eggs, Meat & Fish",Eggs,Bodi,1381,151.91
OD517,Sundar,"Eggs, Meat & Fish",Eggs,Chennai,1170,257.4
OD518,Ramesh,Snacks,Noodles,Tenkasi,1815,272.25
OD519,Komal,"Eggs, Meat & Fish",Eggs,Coimbatore,595,89.25
OD520,Krithika,Bakery,Breads & Buns,Salem,640,256
OD521,Arutra,"Eggs, Meat & Fish",Mutton,Salem,1854,519.12
OD522,Komal,"Eggs, Meat & Fish",Chicken,Karur,2088,689.04
OD523,Peer,Fruits & Veggies,Fresh Vegetables,Perambalur,1837,734.8
OD524,Jonas,Oil & Masala,Masalas,Bodi,737,221.1
OD525,Amy,"Eggs, Meat & Fish",Eggs,Kanyakumari,2447,978.8
OD526,Suresh,"Eggs, Meat & Fish",Chicken,Krishnagiri,1102,77.14
OD527,Sheeba,Bakery,Cakes,Trichy,2236,178.88
OD528,Verma,Snacks,Noodles,Salem,1413,155.43
OD529,Krithika,Snacks,Cookies,Karur,1032,237.36
OD530,Vidya,Bakery,Breads & Buns,Vellore,1597,367.31
OD531,Komal,"Eggs, Meat & Fish",Fish,Karur,1537,169.07
OD532,Roshan,"Eggs, Meat & Fish",Chicken,Coimbatore,1245,348.6
OD533,Veena,Snacks,Noodles,Ooty,1902,646.68
OD534,Aditi,Food Grains,Organic Staples,Nagercoil,888,115.44
OD535,James,Food Grains,Dals & Pulses,Tenkasi,1416,396.48
OD536,Willams,Snacks,Noodles,Chennai,739,310.38
OD537,Sudeep,Beverages,Soft Drinks,Ramanadhapuram,1262,302.88
OD538,Sheeba,Beverages,Soft Drinks,Perambalur,2241,493.02
OD539,Surya,Food Grains,Rice,Theni,2060,412
OD540,Surya,Snacks,Chocolates,Salem,1633,669.53
OD541,Alan,Beverages,Soft Drinks,Trichy,1338,374.64
OD542,Sudha,Fruits & Veggies,Organic Fruits,Dharmapuri,1382,179.66
OD543,Aditi,Beverages,Soft Drinks,Nagercoil,1296,388.8
OD544,Sundar,Snacks,Chocolates,Salem,2289,526.47
OD545,Arvind,Fruits & Veggies,Fresh Vegetables,Ooty,898,44.9
OD546,Surya,"Eggs, Meat & Fish",Chicken,Bodi,2017,665.61
OD547,Yadav,Snacks,Chocolates,Tirunelveli,1404,294.84
OD548,Komal,Bakery,Cakes,Bodi,888,337.44
OD549,Adavan,"Eggs, Meat & Fish",Fish,Cumbum,659,204.29
OD550,Yadav,Beverages,Soft Drinks,Ooty,1167,501.81
OD551,Ravi,"Eggs, Meat & Fish",Chicken,Theni,1471,308.91
OD552,Verma,"Eggs, Meat & Fish",Mutton,Coimbatore,2481,421.77
OD553,Shree,Beverages,Soft Drinks,Tirunelveli,2336,607.36
OD554,Yadav,Beverages,Health Drinks,Kanyakumari,1696,84.8
OD555,Arutra,Oil & Masala,Spices,Perambalur,1904,628.32
OD556,Yadav,"Eggs, Meat & Fish",Eggs,Pudukottai,861,163.59
OD557,Yusuf,Fruits & Veggies,Organic Vegetables,Karur,1505,376.25
OD558,Ganesh,"Eggs, Meat & Fish",Eggs,Nagercoil,1791,608.94
OD559,Esther,Snacks,Noodles,Coimbatore,1826,91.3
OD560,Kumar,"Eggs, Meat & Fish",Fish,Tirunelveli,768,268.8
OD561,Yadav,Bakery,Breads & Buns,Perambalur,1551,511.83
OD562,Esther,Fruits & Veggies,Organic Fruits,Coimbatore,1313,525.2
OD563,Ram,Fruits & Veggies,Fresh Vegetables,Nagercoil,1455,494.7
OD564,Shree,Fruits & Veggies,Organic Fruits,Vellore,777,186.48
OD565,Akash,Beverages,Health Drinks,Virudhunagar,2179,326.85
OD566,Amrish,Fruits & Veggies,Fresh Fruits,Namakkal,1527,305.4
OD567,Ridhesh,Bakery,Biscuits,Virudhunagar,2207,132.42
OD568,Surya,"Eggs, Meat & Fish",Eggs,Trichy,1879,563.7
OD569,Yusuf,Oil & Masala,Edible Oil & Ghee,Theni,1668,283.56
OD570,Malik,Food Grains,Rice,Tirunelveli,727,247.18
OD571,Muneer,Bakery,Cakes,Kanyakumari,979,430.76
OD572,Hussain,Bakery,Breads & Buns,Tirunelveli,1362,381.36
OD573,James,Bakery,Biscuits,Bodi,1626,650.4
OD574,Ridhesh,Fruits & Veggies,Fresh Vegetables,Bodi,681,286.02
OD575,James,"Eggs, Meat & Fish",Eggs,Madurai,2017,322.72
OD576,Komal,Beverages,Health Drinks,Krishnagiri,980,205.8
OD577,Peer,Bakery,Biscuits,Krishnagiri,931,418.95
OD578,Vinne,Food Grains,Organic Staples,Vellore,1454,276.26
OD579,Komal,Fruits & Veggies,Organic Vegetables,Krishnagiri,2139,192.51
OD580,Akash,Food Grains,Organic Staples,Dindigul,1456,567.84
OD581,Ridhesh,Fruits & Veggies,Organic Fruits,Dharmapuri,2403,480.6
OD582,Suresh,Beverages,Soft Drinks,Viluppuram,822,98.64
OD583,Ramesh,Food Grains,Atta & Flour,Bodi,750,165
OD584,Hussain,Fruits & Veggies,Fresh Fruits,Ooty,1483,281.77
OD585,Ramesh,"Eggs, Meat & Fish",Fish,Vellore,1072,310.88
OD586,Veronica,Snacks,Cookies,Dharmapuri,842,176.82
OD587,Aditi,Snacks,Chocolates,Ramanadhapuram,1479,73.95
OD588,Amy,Oil & Masala,Spices,Namakkal,619,229.03
OD589,Amy,Food Grains,Rice,Trichy,1784,428.16
OD590,Veronica,Bakery,Cakes,Coimbatore,1586,650.26
OD591,Rumaiza,Oil & Masala,Masalas,Tenkasi,1354,324.96
OD592,Muneer,Fruits & Veggies,Organic Vegetables,Salem,1545,432.6
OD593,Roshan,Food Grains,Dals & Pulses,Salem,2409,867.24
OD594,Sudha,Oil & Masala,Spices,Ooty,1432,300.72
OD595,Kumar,Snacks,Noodles,Salem,1443,533.91
OD596,Sudha,Food Grains,Rice,Salem,1770,177
OD597,Yusuf,Beverages,Health Drinks,Vellore,1298,272.58
OD598,Kumar,"Eggs, Meat & Fish",Eggs,Nagercoil,1674,652.86
OD599,Arutra,"Eggs, Meat & Fish",Eggs,Ramanadhapuram,1925,712.25
OD600,Adavan,Fruits & Veggies,Fresh Vegetables,Karur,1963,392.6
OD601,Sudeep,Snacks,Chocolates,Cumbum,1899,797.58
OD602,Anu,Beverages,Soft Drinks,Madurai,2172,608.16
OD603,Ravi,Oil & Masala,Spices,Perambalur,2289,618.03
OD604,Ram,Snacks,Noodles,Tirunelveli,2110,590.8
OD605,Peer,Beverages,Health Drinks,Viluppuram,1577,599.26
OD606,James,Beverages,Health Drinks,Salem,2092,920.48
OD607,Yusuf,Beverages,Soft Drinks,Pudukottai,2269,907.6
OD608,Sharon,Oil & Masala,Spices,Nagercoil,1426,470.58
OD609,Rumaiza,"Eggs, Meat & Fish",Eggs,Ramanadhapuram,1895,852.75
OD610,Komal,Fruits & Veggies,Organic Fruits,Viluppuram,580,168.2
OD611,Ganesh,Snacks,Noodles,Ramanadhapuram,791,142.38
OD612,Sudeep,Food Grains,Atta & Flour,Viluppuram,1167,303.42
OD613,Mathew,Snacks,Chocolates,Cumbum,1138,102.42
OD614,Jonas,Beverages,Health Drinks,Cumbum,885,265.5
OD615,Anu,Snacks,Noodles,Vellore,1149,471.09
OD616,Vidya,Food Grains,Atta & Flour,Nagercoil,753,301.2
OD617,Sundar,Food Grains,Atta & Flour,Pudukottai,2493,922.41
OD618,Sheeba,"Eggs, Meat & Fish",Mutton,Namakkal,2236,961.48
OD619,Sudeep,"Eggs, Meat & Fish",Fish,Karur,2106,884.52
OD620,Veena,Bakery,Biscuits,Viluppuram,1873,618.09
OD621,Malik,Snacks,Chocolates,Tirunelveli,1155,138.6
OD622,Shah,"Eggs, Meat & Fish",Mutton,Chennai,1881,432.63
OD623,Haseena,Beverages,Health Drinks,Nagercoil,2285,982.55
OD624,Shree,Bakery,Biscuits,Namakkal,561,134.64
OD625,Surya,"Eggs, Meat & Fish",Eggs,Cumbum,1482,340.86
OD626,Hafiz,Fruits & Veggies,Organic Vegetables,Dindigul,977,332.18
OD627,Akash,Food Grains,Atta & Flour,Tirunelveli,1595,717.75
OD628,Alan,Fruits & Veggies,Organic Vegetables,Perambalur,1069,128.28
OD629,Esther,Beverages,Soft Drinks,Coimbatore,566,215.08
OD630,Harish,Beverages,Soft Drinks,Dharmapuri,1551,155.1
OD631,Hafiz,"Eggs, Meat & Fish",Chicken,Coimbatore,1279,409.28
OD632,Willams,Bakery,Biscuits,Coimbatore,745,208.6
OD633,Rumaiza,Food Grains,Rice,Dindigul,540,32.4
OD634,Sudha,"Eggs, Meat & Fish",Eggs,Ooty,620,43.4
OD635,Amy,"Eggs, Meat & Fish",Fish,Cumbum,1931,308.96
OD636,Verma,Bakery,Biscuits,Namakkal,2151,215.1
OD637,Haseena,Food Grains,Atta & Flour,Chennai,1547,665.21
OD638,Shree,Bakery,Breads & Buns,Vellore,926,240.76
OD639,Vidya,Bakery,Breads & Buns,Theni,1419,283.8
OD640,Vinne,Snacks,Cookies,Tenkasi,534,101.46
OD641,Hafiz,Oil & Masala,Spices,Dindigul,2037,448.14
OD642,Muneer,Food Grains,Atta & Flour,Vellore,966,183.54
OD643,Veena,Food Grains,Atta & Flour,Dharmapuri,1125,427.5
OD644,Verma,Oil & Masala,Spices,Madurai,2333,139.98
OD645,Esther,Snacks,Noodles,Kanyakumari,1361,299.42
OD646,Hussain,"Eggs, Meat & Fish",Eggs,Nagercoil,1656,149.04
OD647,Malik,Snacks,Noodles,Cumbum,1351,202.65
OD648,Aditi,Beverages,Health Drinks,Ooty,992,109.12
OD649,Suresh,"Eggs, Meat & Fish",Fish,Dharmapuri,559,223.6
OD650,Amy,Snacks,Chocolates,Viluppuram,2404,697.16
OD651,Jackson,Food Grains,Rice,Chennai,1082,421.98
OD652,Ramesh,"Eggs, Meat & Fish",Fish,Dindigul,1051,147.14
OD653,Shree,Fruits & Veggies,Organic Vegetables,Kanyakumari,1578,362.94
OD654,Aditi,Oil & Masala,Edible Oil & Ghee,Nagercoil,1086,434.4
OD655,Rumaiza,Bakery,Cakes,Dharmapuri,1703,221.39
OD656,Yusuf,Food Grains,Rice,Vellore,1630,537.9
OD657,Yusuf,Snacks,Chocolates,Trichy,1689,236.46
OD658,Peer,Beverages,Health Drinks,Perambalur,1972,216.92
OD659,Jackson,Oil & Masala,Masalas,Trichy,1797,682.86
OD660,Ridhesh,Beverages,Soft Drinks,Pudukottai,1562,421.74
OD661,Ganesh,Fruits & Veggies,Fresh Fruits,Madurai,2398,671.44
OD662,Komal,Bakery,Cakes,Coimbatore,2372,237.2
OD663,Ramesh,Beverages,Soft Drinks,Dharmapuri,1527,106.89
OD664,Ganesh,Snacks,Chocolates,Nagercoil,884,150.28
OD665,Arutra,Fruits & Veggies,Fresh Vegetables,Vellore,2482,645.32
OD666,Jackson,Food Grains,Atta & Flour,Pudukottai,1250,125
OD667,Jonas,Food Grains,Rice,Ooty,1548,356.04
OD668,Willams,Beverages,Health Drinks,Nagercoil,2147,536.75
OD669,Kumar,"Eggs, Meat & Fish",Fish,Vellore,2159,647.7
OD670,Roshan,Snacks,Noodles,Salem,1054,432.14
OD671,Shree,"Eggs, Meat & Fish",Fish,Ooty,883,291.39
OD672,Ram,Oil & Masala,Spices,Trichy,1676,134.08
OD673,Akash,Fruits & Veggies,Fresh Vegetables,Dindigul,2323,673.67
OD674,Arutra,"Eggs, Meat & Fish",Eggs,Ramanadhapuram,1292,297.16
OD675,Adavan,Food Grains,Organic Staples,Trichy,2421,387.36
OD676,Vidya,Bakery,Cakes,Bodi,1204,457.52
OD677,Vidya,Snacks,Cookies,Cumbum,2118,868.38
OD678,Komal,"Eggs, Meat & Fish",Chicken,Chennai,1832,549.6
OD679,Ganesh,Beverages,Health Drinks,Tirunelveli,1136,170.4
OD680,Sabeela,"Eggs, Meat & Fish",Fish,Kanyakumari,1952,585.6
OD681,Komal,Beverages,Health Drinks,Vellore,1686,573.24
OD682,Mathew,Oil & Masala,Spices,Salem,2202,748.68
OD683,Verma,"Eggs, Meat & Fish",Chicken,Perambalur,2397,743.07
OD684,Suresh,Snacks,Chocolates,Kanyakumari,1709,615.24
OD685,Ram,Snacks,Noodles,Coimbatore,2340,444.6
OD686,Amy,Oil & Masala,Spices,Trichy,1130,327.7
OD687,Sudha,Oil & Masala,Masalas,Ramanadhapuram,960,144
OD688,Yusuf,Bakery,Cakes,Trichy,2142,149.94
OD689,Shah,Oil & Masala,Masalas,Vellore,774,69.66
OD690,Yusuf,Food Grains,Rice,Salem,2427,461.13
OD691,Jonas,Food Grains,Organic Staples,Karur,2231,379.27
OD692,Yadav,"Eggs, Meat & Fish",Chicken,Perambalur,1163,314.01
OD693,Harish,Oil & Masala,Spices,Ramanadhapuram,520,52
OD694,James,Bakery,Breads & Buns,Ramanadhapuram,713,299.46
OD695,Mathew,Bakery,Biscuits,Perambalur,2128,425.6
OD696,Esther,"Eggs, Meat & Fish",Mutton,Viluppuram,2302,230.2
OD697,Yusuf,Oil & Masala,Masalas,Chennai,1735,572.55
OD698,Akash,Beverages,Health Drinks,Ooty,2178,718.74
OD699,Willams,"Eggs, Meat & Fish",Chicken,Dindigul,2173,956.12
OD700,Haseena,Oil & Masala,Edible Oil & Ghee,Perambalur,1064,234.08
OD701,Sharon,Beverages,Health Drinks,Chennai,1259,276.98
OD702,Komal,Bakery,Breads & Buns,Ooty,2086,229.46
OD703,Vince,Oil & Masala,Spices,Tirunelveli,2062,268.06
OD704,James,Bakery,Biscuits,Namakkal,2463,197.04
OD705,Adavan,Food Grains,Dals & Pulses,Ooty,506,136.62
OD706,Shree,"Eggs, Meat & Fish",Chicken,Chennai,1354,500.98
OD707,Roshan,Snacks,Chocolates,Bodi,1030,247.2
OD708,Sudeep,Oil & Masala,Masalas,Madurai,530,174.9
OD709,Amrish,Beverages,Soft Drinks,Coimbatore,1409,408.61
OD710,Yadav,Bakery,Breads & Buns,Vellore,1419,255.42
OD711,Roshan,Food Grains,Atta & Flour,Tirunelveli,2371,900.98
OD712,Sabeela,Snacks,Noodles,Krishnagiri,1078,258.72
OD713,Akash,"Eggs, Meat & Fish",Eggs,Dindigul,1084,54.2
OD714,Krithika,Food Grains,Atta & Flour,Karur,1498,179.76
OD715,Veena,Food Grains,Dals & Pulses,Theni,1797,449.25
OD716,Amy,Food Grains,Dals & Pulses,Bodi,1596,351.12
OD717,James,Fruits & Veggies,Fresh Fruits,Tenkasi,2019,868.17
OD718,Arvind,Bakery,Breads & Buns,Namakkal,2146,643.8
OD719,Sharon,"Eggs, Meat & Fish",Eggs,Tirunelveli,544,174.08
OD720,Sharon,Fruits & Veggies,Fresh Vegetables,Tenkasi,1271,152.52
OD721,Sabeela,Beverages,Soft Drinks,Karur,762,129.54
OD722,Hussain,Bakery,Cakes,Viluppuram,1862,800.66
OD723,Veena,Oil & Masala,Edible Oil & Ghee,Chennai,617,209.78
OD724,Krithika,"Eggs, Meat & Fish",Fish,Bodi,2130,426
OD725,Kumar,Food Grains,Dals & Pulses,Perambalur,1272,63.6
OD726,Ridhesh,Food Grains,Dals & Pulses,Tirunelveli,661,92.54
OD727,Verma,"Eggs, Meat & Fish",Chicken,Karur,2290,480.9
OD728,Ganesh,Beverages,Health Drinks,Vellore,1182,260.04
OD729,Jonas,Oil & Masala,Masalas,Madurai,2128,893.76
OD730,Sudeep,Oil & Masala,Masalas,Perambalur,2042,735.12
OD731,Verma,"Eggs, Meat & Fish",Eggs,Salem,1819,582.08
OD732,Hafiz,Bakery,Cakes,Krishnagiri,2310,993.3
OD733,Yadav,Bakery,Breads & Buns,Virudhunagar,1405,252.9
OD734,Akash,Beverages,Soft Drinks,Pudukottai,2103,883.26
OD735,Arvind,Oil & Masala,Spices,Vellore,2158,366.86
OD736,James,Snacks,Noodles,Perambalur,1399,307.78
OD737,Komal,Snacks,Cookies,Pudukottai,1333,199.95
OD738,Ravi,Snacks,Noodles,Madurai,2014,443.08
OD739,Arvind,Oil & Masala,Edible Oil & Ghee,Coimbatore,1808,108.48
OD740,Haseena,Bakery,Cakes,Nagercoil,2033,325.28
OD741,Vinne,Beverages,Health Drinks,Trichy,698,223.36
OD742,Sudha,Snacks,Chocolates,Dharmapuri,759,174.57
OD743,James,Food Grains,Organic Staples,Vellore,700,252
OD744,Arvind,Bakery,Cakes,Krishnagiri,550,203.5
OD745,Verma,Food Grains,Organic Staples,Salem,1454,232.64
OD746,Harish,"Eggs, Meat & Fish",Chicken,Karur,1194,143.28
OD747,Esther,Oil & Masala,Spices,Salem,637,267.54
OD748,Ramesh,"Eggs, Meat & Fish",Mutton,Ramanadhapuram,516,196.08
OD749,Ram,Fruits & Veggies,Fresh Vegetables,Krishnagiri,2238,604.26
OD750,Adavan,"Eggs, Meat & Fish",Eggs,Viluppuram,2032,386.08
OD751,Ridhesh,Oil & Masala,Edible Oil & Ghee,Perambalur,1842,755.22
OD752,Hafiz,Fruits & Veggies,Organic Fruits,Kanyakumari,1589,190.68
OD753,Alan,Food Grains,Rice,Dharmapuri,1531,214.34
OD754,Vidya,"Eggs, Meat & Fish",Eggs,Pudukottai,1641,656.4
OD755,Veena,Bakery,Cakes,Perambalur,1586,697.84
OD756,Muneer,Beverages,Soft Drinks,Pudukottai,1655,380.65
OD757,Arutra,Snacks,Noodles,Pudukottai,1958,215.38
OD758,Ridhesh,Fruits & Veggies,Fresh Fruits,Salem,1083,249.09
OD759,Rumaiza,Bakery,Cakes,Salem,2031,101.55
OD760,Adavan,"Eggs, Meat & Fish",Fish,Chennai,1617,80.85
OD761,Rumaiza,Beverages,Health Drinks,Perambalur,1758,580.14
OD762,Krithika,Food Grains,Atta & Flour,Cumbum,1881,733.59
OD763,Ramesh,Snacks,Chocolates,Viluppuram,1658,132.64
OD764,Amrish,Beverages,Health Drinks,Nagercoil,1401,462.33
OD765,Adavan,"Eggs, Meat & Fish",Chicken,Viluppuram,1949,760.11
OD766,Kumar,Beverages,Health Drinks,Vellore,2239,985.16
OD767,Arutra,Snacks,Noodles,Nagercoil,1903,666.05
OD768,Akash,Food Grains,Atta & Flour,Namakkal,1367,136.7
OD769,Muneer,Food Grains,Atta & Flour,Chennai,1000,420
OD770,Ganesh,Food Grains,Rice,Cumbum,535,219.35
OD771,Ravi,"Eggs, Meat & Fish",Fish,Karur,1562,218.68
OD772,Shree,"Eggs, Meat & Fish",Fish,Kanyakumari,1114,189.38
OD773,Sudeep,Food Grains,Organic Staples,Madurai,2382,119.1
